id,course,current_possion,review,rating,grad_year,import_units,experienced_years,polarity
,machine_learning,data scientist,great great great,5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,data analysts,"Amazing Course, really well structured and with a lot of insights about how to solve real problems on machine learning, and not just theory. It would have been bette if it was thought in python.",5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,machine learning engineer,"The course is great, but some materials have low quality. Still it is really good.",4,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data analysts,Professor Andrew Ng explains the Machine Learning concepts lucidly and those helped me a lot to shape my approaches for a given new machine learning problem. I am grateful for Prof. Andrew and Coursera for this wonderful opportunity.,5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data engineer,Great course. Very comprehensive lectures. Videos are excellent.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,machine learning engineer,Great course! Very clear explanations of sometimes complex concepts. A good mix between theory and practice.,5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,machine learning engineer,Good,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data analysts,"The course is good. But,-Bad voice quality , too much up down in volume and noisy.-No demo for the assignments.",5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,A very good course for beginners. Spend enough time on the course so you can really understand the math behind ML. You don't have to be an expert in Maths. Andrew Ng makes it easy for everyone to understand.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,machine learning engineer,"The best lesson I have attended.I also learn a lot from it .And Ng is a nice teacher ,I like him very much ,hope his next lesson .And I will often come back to review it .Thank very much !",5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,"That was an extremely interesting and well-structured course. Even if I already have a background in linear algebra, optimisation and statistics, I found it really helpful to learn again the bases. I can't wait to apply it ! Thank's a lot for this course.",5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data analysts,This is one of the best course I ever had. I have learnt a lot from this course.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data scientist,Great course. Thanks for Dr. Ng for this great material.,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data analysts,å¾ˆå–œæ¬¢Andrewçš„è®²è¯¾æ–¹å¼ï¼Œæ•°å­¦åˆ†æžå¾ˆè¯¦ç»†ï¼Œé“ç†è®²çš„å¾ˆæ¸…æ¥šï¼Œç‰¹åˆ«æ˜¯æ¯æ¬¡éƒ½æ˜¯ç”¨ç”ŸåŠ¨çš„ä¾‹å­æ¥å¼•å‡ºæ¯ä¸€ä¸ªç®—æ³•ï¼Œç”¨å¾ˆç®€å•çš„æ–¹å¼è®©æˆ‘ä»¬æœ€æ–¹ä¾¿çš„åŽ»ç†è§£ç®—æ³•çš„åŽŸç†ï¼Œæ„Ÿè°¢Andrewè€å¸ˆã€‚,5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,machine learning engineer,"Incredibly effective, clear, and well put together course. As an ME a year out of college previously familiar with matlab and some other programming languages I found the layout of the programming assignments and the break down of the course structure in general to be highly engaging and really awesome.Thanks Andrew Ng and Coursera for the great lessons!",5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,machine learning engineer,I like this course which brings lots of basic and important understanding of the Machine learning,5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
